	id	Judge	Education:	Began Service:	Appointed By:	Circuit Assignment:	Government:	Judicial:	Legal Practice:
208	0	 (Recalled) Irvin N.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
209	1	 (Recalled) Irvin N. Hoyt comtinued	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
234	2	 (Recalled) Joe B.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
103	3	 (Recalled) M. Faith	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
207	4	 (part-time) Carlyle	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
154	5	 (part-time) Keith A.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
58	6	 (part-time) Patricia	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
194	7	 (part-time) Robert L.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
195	8	 (part-time) Robert L. Buchanan, Jr.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
381	9	 (part-time) Robert T.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
206	10	 (part-time) Veronica L.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
205	11	 (part-time} Mark A.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
162	12	 (recalled) Bernard	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
9	13	 (recalled) Burton	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
166	14	 (recalled) Jacob Hagopian	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
156	15	 (recalled) Robert C.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
171	16	 (recalled) Robert W.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
414	17	 (recalled) W William rE	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
59	18	 (recalted) John	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
286	19	 A. Joe Fish	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
124	20	 A. Richard Caputo	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
149	21	 Alan N. Bioch	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
61	22	 Albert E. Radcliffe	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
227	23	 Aleta Arthur Trauger	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
343	24	 Alia M. Ludlum	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
270	25	 Amos L. Mazzant	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
151	26	 Amy Reynolds	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
43	27	 Ancer Lee Haggerty	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
307	28	 Andrew S. Hanen	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
360	29	 Andrew W. Austin	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
68	30	 Anita B. Brody .	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
42	31	 Ann L. Aiken	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
46	32	 Anna J. Brown	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
399	33	 Anthony John Trenga	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
144	34	 Arthur J. Schwab	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
173	35	 Arthur N.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
172	36	 Arthur.N. Votolato	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
354	37	 B. Dwight Goains	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
328	38	 B. Janice Ellington Magistrate 	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
34	39	 Bana Roberts	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
295	40	 Barbara J.	Began Service: October 28, 2002	N / A	N / A	Government: Assistant County Prosecutor, Office of the Prosecutor, County of Montgomery, Ohio (1981-1988)	Judicial: Referee, Montgomery County Common Pleas Court-(1988- 1992)	Legal Practice: Associate, Bieser, Greer & Landis LLP (1992-1994); Law	N / A
